utterance_id,room_x,room_y,room_z,micL_x,micL_y,micR_x,micR_y,mic_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,T60
01xo0302_0.13399_02do030v_-0.13399.wav,6.175109571606201,8.002536633098682,3.3606084225042037,2.9771956647281845,3.8632775884071435,2.933012665560372,4.017056203905324,1.0930653177171976,3.835382898605477,5.418873566554092,1.5753276436610362,3.0358838059430355,4.670615264724204,1.4850867883453822,0.48729670556994575
026a010b_1.2413_20cc010b_-1.2413.wav,7.400247317502773,6.688073338286882,3.3897062893217313,3.9191548598613877,3.3221733249700027,3.7681302127173875,3.3750085022199197,1.6872210128842404,1.9315902116414592,3.4322850518736026,1.4404664480020406,4.745949425226675,3.0937362168983733,1.7881294132632126,0.8976273060120719
20la0108_2.1194_02da010f_-2.1194.wav,7.689447298459009,5.417688101930059,3.31388748900193,3.6071731170187635,2.5899987578524564,3.76716494082391,2.591616260712699,1.1929665566810521,3.560206436331277,4.423361808311607,1.3771230952975726,4.8581690087466,3.9456645187473747,1.2602016092603696,0.7410911719334784
20oa0105_0.8852_40ha010z_-0.8852.wav,5.930206062800279,5.068579666465157,3.59278905574763,2.781432096271798,2.6430118725267944,2.761346152200333,2.49436277279606,1.2677966111841523,3.5534814820549547,2.094831063072308,1.4311983346967412,2.574507463036446,1.7013519042056315,1.114601452977873,0.28436102864987894
20va010a_1.6058_404o0313_-1.6058.wav,8.606369333747809,8.384614895438345,3.986810556343049,4.391902072233885,4.173276291783639,4.2462634187119175,4.209184265832706,1.7083146402046108,4.642477905429422,3.612503511787234,1.4015350060077916,3.9422510708000704,2.3157916925561466,1.7622763279760028,0.8554902941194247
01ka010f_2.4256_20ia0103_-2.4256.wav,6.319471129451625,5.678757661338376,3.9015894457842273,3.093788976392641,3.0132376000931678,3.2385407513923075,2.945069252346974,0.9497674417275512,3.8090602877423247,2.299616344888358,1.524630592479888,2.607609397939644,2.4881964594950685,1.6553562837657987,0.4202693836647943
20ic010c_1.0292_021o0317_-1.0292.wav,8.063075496221304,9.629085465131134,3.151460793522386,4.1576336851767985,4.752366144821228,4.087790904215978,4.5973758678756775,1.6559566561454249,3.366788715464482,5.586255407550548,1.2581479466996246,4.751605226723151,6.559606500318031,1.2323279791534625,0.8616365347907997
40ac020b_0.32714_02ca0109_-0.32714.wav,7.227352286113856,7.781351024914465,3.7638007314854574,3.7726191539665535,4.080666176949492,3.854559839066996,3.9550249252633116,1.2950623275547086,4.620361967445579,3.2550966982956924,1.576404544881997,3.060602967543265,3.8925403303261183,1.5057606804340278,0.6925725569133746
015c0202_0.45613_40ac020a_-0.45613.wav,7.619813090925556,9.29433519267274,3.335648674229673,3.748085152779827,4.678822499159817,3.579852283496509,4.703270437573969,1.494197961802417,3.9794805201102625,2.957751752174117,1.748567018226609,3.2789802685980654,5.8215726102255365,1.523985488039234,0.7356403290930782
204a010y_1.6818_01la0109_-1.6818.wav,7.579233598374065,6.113496157974073,3.649859925831116,3.9355651907332865,3.010703601642712,3.7855697327182503,3.0118708954615308,1.1352710107009507,4.3782580749907005,3.883546092938226,1.6048781698753585,5.108407577145556,2.634411465059586,1.2265542905955478,0.761821507244006
408a010o_0.79757_024o0316_-0.79757.wav,5.047557415375854,8.840897603730063,3.9658868295212897,2.6183361930806046,4.472818981799587,2.5778597912620644,4.637930038049082,0.9927197863653605,3.157898376954548,5.658460843197984,1.7103398999058939,2.9288895191028166,6.068074723884747,1.1405213095506697,0.2621152536243967
205a010h_1.5091_02ba0107_-1.5091.wav,8.26543703302613,8.546754440295082,3.0620527200825487,4.345663382084735,4.117317298557009,4.300597021247774,4.270839359254855,1.491191647915181,3.822408926514751,2.43118416319708,1.496961299541617,3.499678986307565,5.202570503098901,1.7589308776687511,0.7655023001833656
20ac010h_2.4671_40io0319_-2.4671.wav,9.284876651294837,9.402134301782144,3.1792057708818557,4.585316432109859,4.564946371279191,4.473038357142932,4.4654796236611,1.035439675675331,6.385542023129049,4.282150673490589,1.358920679555463,4.027291624890684,3.3614306291392193,1.0116541131308148,0.8193165474798363
40ea010r_2.2194_401c020s_-2.2194.wav,7.196979448910144,8.278935095874834,3.796950377855355,3.636318212082097,4.134257951497098,3.599376407594815,3.9888780936032915,1.19628950805488,2.204215785828266,5.032926478734271,1.5388797396698601,3.38259107168645,5.080157428941927,1.1999844100305497,0.7032555823773404
01wc020a_0.10931_01qc0215_-0.10931.wav,9.609099092878276,8.608524899247996,3.266955691992485,4.63116950731755,4.196973639815271,4.607881277671382,4.365370962715451,1.1607840786360801,5.086354523136086,5.3831723295867855,1.6994848201714745,3.6649694245707565,5.741364045080047,1.1589221289842937,0.7719354803091136
40ao030a_0.083284_01fo030v_-0.083284.wav,8.856093456197533,8.51055968222952,3.879155167173016,4.4138757918025355,4.105242444217196,4.512460659175549,4.23126237885075,1.4439579596124301,5.082524637692396,4.606658392481033,1.27124728414523,3.8396048593445,5.08975798735673,1.3438950297400347,0.5897770749589711
01sc020l_2.4707_20vc010b_-2.4707.wav,5.986750636830928,7.192050824729103,3.1898164237366906,2.997652041102184,3.506568617928742,3.1380884591471596,3.6023684743310187,1.2290765431324608,2.5650490028818447,2.870809876849629,1.005268098055533,1.341886534305477,3.8415846633196384,0.9667056474176404,0.6613716834641468
20ia0107_1.7593_206a010n_-1.7593.wav,7.479066873899284,7.1301618656088905,3.1007651724961263,3.9989210501765817,3.5373565506323543,3.8298533284229577,3.5551359055430116,1.7233021934701833,5.076826603318631,3.1758516788715507,1.2552839749366376,4.9065829533764225,4.220610081802162,1.6402182262445195,0.5806016899575263
017c0209_1.6928_01ta010d_-1.6928.wav,7.998495228202508,7.980073231632028,3.4835509248573,3.7327712015463246,3.8891624617956966,3.888005339832452,3.927922780558104,1.717280232503339,4.306364933919984,4.605847793588881,1.2647793666437017,4.103909406823051,3.125143000255699,1.2947797372696723,0.28078263903569284
02bo0302_2.0503_02eo031g_-2.0503.wav,6.044912117197832,5.160057459142521,3.701524504110715,3.018802927030131,2.6954505248072387,3.188319971335309,2.682645381698463,1.7514344018589156,3.4495085864081707,4.592580603603073,1.7079526498743063,3.870967616775067,2.6999773602725683,0.9784854482128836,0.4125070852009005
02dc020s_0.28782_20vc010c_-0.28782.wav,6.560482206005381,8.847594874895837,3.418803794009036,3.2957597731927937,4.48803361474632,3.3071750959837294,4.318417311268209,0.935245056575496,3.8831255384204946,4.841483363550827,1.6515957092638487,3.358747912193278,2.699358478012684,1.6665043958368226,0.5647465841932199
20sa0101_0.069808_406o0304_-0.069808.wav,6.84738918679896,9.544972652942572,3.0087206733771263,3.3783145152785283,4.609256166111383,3.3149121753395785,4.756157981247432,1.4434671488313002,4.279993910033599,4.3786828461916265,1.1988212064051817,4.509297570084211,5.3164164801316804,1.1871067037192764,0.61733042883103
40hc0219_1.4927_20bo0107_-1.4927.wav,8.43184638182654,6.563570599282822,3.8180664434058866,4.015889868606522,3.2336076559391924,4.184163019035787,3.257776785932023,1.114292197991409,6.002642959607771,3.1082815350224604,1.7604895078551666,2.926286264002811,3.1880272131861718,1.3574435047881108,0.7474366787661189
01uc020b_0.45086_401o030t_-0.45086.wav,7.268363321924186,6.170316700739537,3.634359096200768,3.558787506140128,3.1757303802336208,3.4210409355409372,3.0761016580288163,1.0253125055098802,1.9116286729586964,3.380757405338601,1.7616979328514644,4.6514569745157885,3.556623196616729,0.9152649374358057,0.354089178853967
011c0201_2.4532_40ko0311_-2.4532.wav,5.068530948469151,7.647151384500248,3.5539230207031203,2.758276651430363,3.880370932657275,2.593700193356234,3.922968930823556,1.4897882079410576,3.4021713894363153,3.4219577599904443,1.3743847840486958,2.0710170206786866,4.240428244840832,1.4734533826853,0.8554294277180104
208c0105_1.9885_40io0304_-1.9885.wav,5.505046589102854,9.93163343549867,3.0565516910143358,2.737314040899554,5.031687952262807,2.822453703200327,5.178831548464988,1.5852625736235637,3.2477635890783394,4.571911579746173,0.9194310598435547,3.0597371583576423,4.487771071716253,1.1259326242217058,0.724440698750253
01qa010p_1.1165_20ma0112_-1.1165.wav,7.923304968806538,8.476752550005568,3.572122955263066,3.840415327279732,4.1361520322407905,4.000415058811477,4.135858928556644,1.601252922943189,3.5740516523264994,3.3898846796856104,1.0016154007480051,3.055406504181785,3.337923405108283,1.58180531428404,0.6970911379776057
026o030y_0.069894_021a0103_-0.069894.wav,7.6651547422024535,8.381186929023729,3.801029446803066,3.6451327343194664,4.07071451593651,3.787775653796779,4.1171149202773005,1.134794128134105,4.392838846762316,5.7217050699853695,1.494110308387946,3.856461882207215,4.923593872271002,1.4985292381964552,0.49383953468355096
01bo0307_0.91005_02co0319_-0.91005.wav,5.5125796926314266,7.874388347601667,3.352566990844214,2.8141339481311833,3.8945609085729416,2.9735520744179205,3.880927823403912,1.097767273653393,4.877720480492952,4.115287724424006,0.9656896365057239,2.0957343159841826,5.537952449383626,1.1343062928016971,0.7359083849999578
401o030e_1.5254_019c0203_-1.5254.wav,7.6242940831068395,7.45401416108791,3.418306075628304,3.8614611446457054,3.796456835690236,3.838499524195318,3.628014667613794,1.4567378411267464,3.8093033853102924,2.8745018250302836,1.3850072825075384,2.7233235730501058,2.7595020337518803,1.5714379481373324,0.9075610152281616
20ta010x_1.1587_01zc0204_-1.1587.wav,5.3625532705818335,7.15671689168731,3.472837804909925,2.6992983848088876,3.689136742432412,2.768682409891027,3.556148558508422,1.2229640820284686,2.3244779426040436,4.191803747450679,0.9198211393829214,3.638660307279153,4.9927502886544595,1.1125002960557167,0.740382012329297
20pc010a_0.61738_01dc0210_-0.61738.wav,9.822662190091734,7.555078868231085,3.661366167538729,4.751686712351729,3.8426531893091567,4.857252621156205,3.9492169678564903,1.712487131555449,6.051471340404763,5.141037813317753,1.67910603820367,4.645007814136421,4.885923222599544,1.247021000981,0.932679726706578
40aa010i_1.2893_205a010p_-1.2893.wav,6.813067081879041,5.011657491430951,3.0387181328805974,3.3435247623728945,2.368580214095799,3.422195364557465,2.5192816950172454,1.7315225281594508,2.7015209055977083,2.0306686128230966,1.3640247246128965,2.795259245337237,3.9121363195402363,1.367775231544513,0.4296328214494964
20ec010b_0.19798_029o030l_-0.19798.wav,8.13210970163004,9.476710883960104,3.5860403306263784,4.22524499777326,4.606293478146066,4.132107407064504,4.7485094730164334,0.9276068105748269,4.589311255256998,4.064286394092148,0.9697390077806138,4.919969364409386,4.288331764956814,1.3429702843631761,0.6833567905254181
209o010p_1.8416_01sa010u_-1.8416.wav,9.199900688129055,8.402247579632892,3.7964861702261814,4.644689689555081,4.24898852706269,4.7941230621790965,4.2620141612588585,1.3289126356514762,3.65469520109998,3.7477159934433235,1.0823513650960308,4.4919474933812324,6.181568979912448,1.1495269386472955,0.8754262493101159
206o010q_0.7653_028a0109_-0.7653.wav,6.737861360482141,6.679778733098723,3.040040400219651,3.4596061337103623,3.276980146496044,3.604747310272183,3.239111440863948,1.3064467879394939,5.032504643314222,3.9721010043868885,1.5955764927350962,3.467418107230725,2.0502544320723994,1.4214858414875904,0.9562040092285718
40oc020u_1.7285_40ja010i_-1.7285.wav,5.249755449311023,8.007661489232877,3.4723490650959388,2.7843441113444216,4.183712204180036,2.6516670406459335,4.113735101418717,1.5937962514334525,1.5130581653051944,4.116190457575995,1.1670917558617133,3.4767755862609917,5.112621265221678,1.5800468832652603,0.813069669773769
205a010h_0.39242_40ca010f_-0.39242.wav,6.810933206366689,9.884127371552626,3.745106291976967,3.48019376386699,4.926962562465631,3.583714594454591,4.818411018789583,0.90600744125973,3.0368655082856675,6.412739582372466,1.6564868180073542,3.775238932930672,3.758600701857448,1.5103120125179474,0.5510821880585881
20uc010e_1.36_020a0108_-1.36.wav,8.416424251834105,8.57746802409128,3.9606445493063154,4.285922450027982,4.373163634411746,4.421536877167366,4.45806785781469,1.1099918959967243,5.816902117230501,3.663626633047538,1.5382077935922625,3.2075152874981097,3.2227676815496986,1.2254025637299648,0.8843158313770252
20la0110_0.40976_01za0104_-0.40976.wav,7.85439528719531,6.757147498560908,3.4337440627055775,3.770963528359169,3.496272827050863,3.851552472239236,3.369760289631462,1.216192838011317,3.865447877241271,2.4948802361333344,1.6016753358883475,2.9197156261108974,4.1955450498412175,1.6693742338334736,0.9589486973287362
011o0307_1.3723_024o0317_-1.3723.wav,8.592941241797993,8.12898542113884,3.754325066554465,4.3855610223928,4.053711811349503,4.4539247328858576,4.187227365078726,1.2913770850728443,4.978723274439556,5.082050689513073,1.119809583578148,3.6923174359681745,4.233144298929664,1.677048601399334,0.7060268332886147
404a010u_1.9383_026o0306_-1.9383.wav,8.467230889971972,9.340161489741813,3.987816449730961,4.434564858398528,4.814823547783791,4.279284874415098,4.853399791433293,1.7565041910474872,3.287820007558069,5.2892418956899245,1.4125384797588871,5.5599185445110235,4.396814399119618,1.6529534972495534,0.40795959447169516
40bo0311_0.93456_40jo031e_-0.93456.wav,7.2058598607132325,7.630217575750308,3.6512218020986813,3.8015776106390304,3.742080570670555,3.7829723592397344,3.9110593995822533,1.1032674487488865,4.1326740821336285,4.536449256014097,1.502433363728212,4.700494244851773,5.336837539922152,1.0621092968348327,0.4018905805746614
01co0315_2.3219_40oo030c_-2.3219.wav,7.619295519804323,7.781131636981184,3.693179962549261,3.847019687155079,3.685638616010272,3.6981987689539153,3.7044091862137165,1.3562276991139937,3.4001739380193436,4.94076554855735,1.4149030018903244,2.25491559887634,2.7489724584797086,1.6590516339016994,0.18191019349776255
01ma010z_0.4728_40ao0307_-0.4728.wav,5.515657354530664,7.785903367505647,3.3922758540057663,2.9266477612100936,4.041884890463715,2.79229161692191,4.128766571455813,1.787136736400911,3.3627237824121523,3.1334939528322026,1.62511685253901,2.9260175637600634,2.7346257336236848,1.2944190325913945,0.48863930463796984
024o030y_1.3473_02ac0213_-1.3473.wav,5.565012456840018,6.698931200622061,3.440002020308106,2.5808656715131555,3.228514406446148,2.6147505768044956,3.39510316114885,1.4392924977990278,1.566196781981743,3.0195189197621284,1.4036286670646783,1.4887037930817681,2.3302503236802368,1.3464293261716214,0.9024527411982652
20uo0105_1.9712_20ic0107_-1.9712.wav,5.561936938278194,7.7522437463454645,3.539764822325682,2.671918024328466,3.756236143635999,2.5322015185279447,3.7016531975182523,1.0719548257378895,1.398684530551219,2.2246777963114077,1.224525517125009,1.246082507194993,4.564850043250926,1.54433733407436,0.18446883281367765
20ca010l_1.2654_20uo010a_-1.2654.wav,9.383657902427036,9.167891362340212,3.442675993242185,4.623186203190364,4.430498209552865,4.771465563892215,4.490608368343623,1.1776438491530643,6.472961124103643,4.440038230320603,1.3478114867958109,5.436385505753408,4.33618670579232,1.4969158935128992,0.45736840550450963
015a010x_1.9368_01mo0307_-1.9368.wav,6.724343544393123,6.257409035845951,3.382035089812178,3.4797795154422837,3.228564661339537,3.4727046408157993,3.078731600404977,1.1905235876444071,2.1047204122461487,3.009906781096684,0.9093055874810075,2.7356949195070643,4.298347112999381,0.9289617023026996,0.2542664117832602
403a010t_2.3425_02ac0201_-2.3425.wav,7.552498251960554,6.648780981354114,3.9515221612644806,3.6905013590765994,3.392629540621061,3.650254235500183,3.557796634934138,1.4237238072624696,4.542455173779083,2.2912713688503583,1.6051311660722618,5.245782260665154,2.3041165366507457,0.9126937031235428,0.789475752978551
01ca010v_1.0935_40gc020u_-1.0935.wav,9.161109165058178,8.972852740388825,3.631411854415062,4.767808718653316,4.640569982088649,4.618580285137308,4.655764541324065,0.9175324340900105,5.449069377159725,4.619800904605375,1.0508335053336075,6.071072570952035,4.624646400641098,1.4070138652351285,0.5322135002978201
013a010q_1.4907_20lc010m_-1.4907.wav,7.061256893968528,7.810859699890226,3.294935783405999,3.3982609601313127,3.823733281764586,3.288860409181214,3.953854453953492,1.6784397089682248,2.3543462308269087,3.868560614602534,1.3563837866883883,4.597803034768187,3.914968419514526,1.35003043917121,0.38227916064567924
204o010f_2.1088_20cc010j_-2.1088.wav,7.033069092123937,7.867390299640546,3.7779706664595274,3.536857881637338,3.8874992681410796,3.696494126266336,3.8982820971182455,1.3992078489645208,5.205033399241005,4.287716323541954,1.7229060841961124,3.1201354520245705,3.355817402225994,1.6402716327359865,0.6672602038233331
01vo0312_0.73937_40ma0112_-0.73937.wav,6.506817345851207,7.3509177119370674,3.335112148288493,3.16922436505331,3.8924956832335282,3.303859288079795,3.7887005123359736,1.4991053223142528,2.254084426103527,4.303236950366586,0.9017825625279833,1.7884029046212184,2.545902657103476,1.1452250790293919,0.4243770000382824
40ka010b_2.0092_208a0105_-2.0092.wav,7.441858677787298,6.4242312461486595,3.278263419865911,3.8272991492837622,3.128617972612555,3.6696449942730096,3.101320217982445,1.1806299390906827,4.429901398449535,2.0708953507319805,1.5995369839330231,4.335948084968745,1.7956647244462578,0.9026401613625512,0.871023022808828
01to030n_1.0917_02eo030e_-1.0917.wav,9.681137222525297,7.517990391054256,3.5526220237289747,4.590384337323513,3.596332236305309,4.700048532321329,3.7128387354179377,1.474669185047,3.481000847562597,2.6735339025303024,1.115467236359837,4.719184267720219,4.494526651563087,1.152895385463449,0.6693379184021913
20sa010y_1.7955_20rc0102_-1.7955.wav,8.667682976174738,8.224227103098698,3.089622204592391,4.238831729311836,3.9332241824547527,4.387589052927702,3.913956108585146,1.5980044046431245,4.6717999135943105,4.67122937464226,1.4317085939592862,4.81750328554029,4.445222316724672,1.0814980506205454,0.41272149108052747
01ia0113_0.13438_01xo030r_-0.13438.wav,5.9886724086007135,7.0702216938114955,3.4665961478135685,2.8988484401424377,3.5229784075008803,3.020695994339826,3.6266759172883125,1.5999372024393081,3.4340264387574537,5.206942584455886,1.5282877580897285,3.4220338001411204,4.143325877885148,0.951317642805185,0.24797898137952143
016o030w_0.88895_20uc010p_-0.88895.wav,6.734756426124909,8.541976862806319,3.6054949689503415,3.474452559811881,4.2050051570921845,3.3137343301272044,4.149600729046915,1.5539629708711684,2.9324993540319326,4.790273159216913,1.7971203745922912,3.698440950614854,3.150693919797078,1.4369313449501926,0.49125483948926535
40jc0214_2.1931_408c020w_-2.1931.wav,5.230665253146031,6.484723837627201,3.5310453005715488,2.3483357367512507,3.1161638880199045,2.495909820014866,3.1430318977880938,1.3015380043318194,1.4104385779983724,2.373200248491899,1.6714781192809895,1.1621192591192748,3.074212427444543,0.9366678937248762,0.48149328056563273
01po030u_1.2371_01eo0310_-1.2371.wav,8.120629227044251,5.929498959348333,3.338676943827103,3.9339264164050327,2.7316548691972753,3.9068569584068333,2.8893483834700056,1.0177557557758858,4.2096501042869825,2.202341872904925,1.7554802032661034,3.9606718210343437,1.3876601325303843,1.5906840110002824,0.4443724511098544
014o031b_1.7477_40lc0203_-1.7477.wav,8.920899326521914,5.512470941092916,3.2098655975185606,4.371165495959593,2.5573180705252394,4.293111700301344,2.7083399397473498,1.1926778109744522,5.203827661330092,1.9658470748422536,1.2679859977153654,3.6186630130591277,1.3978282633951944,1.641897316348075,0.42999774780397
405c0211_0.52036_01lo030r_-0.52036.wav,5.487202764274687,5.104734153069518,3.4765656712819504,2.6367642064722383,2.64290351047062,2.7772052226335435,2.69559431592641,1.461659696354265,2.540116896440196,1.3861104688032553,1.1762039900494707,1.484837434270207,4.210478654017777,1.0315617651423772,0.5923398975222841
209c0101_1.8071_01ba010n_-1.8071.wav,8.685285231754998,5.881509176499527,3.585731838080938,4.128560539668601,2.9790869748696243,4.226412298062921,3.1056769957209513,1.2058771413152443,3.4253872098163742,4.089967671304878,1.376325812205744,5.062173503987188,4.643004993217109,1.246307266248516,0.9751054381604133
029c0215_1.0947_40oc0211_-1.0947.wav,7.729547078914809,9.087272122417637,3.3727666828130145,4.022138562802204,4.506508270110262,4.022985711101904,4.356510662330144,1.017777059544965,4.7017577094358085,4.877144902167783,1.4352995013662666,2.7395358516128763,3.496959099156956,1.327585968738424,0.8747132430575376
409c0205_2.3932_014o0318_-2.3932.wav,7.802129737903153,6.575352520517878,3.8246542397583565,3.9432942850584656,3.1633553219728903,4.031347306570383,3.0179363912842696,1.0748590170545993,4.677111254867958,3.4146609695406296,1.7042295226953557,3.2732544736525018,2.432249960240839,1.193677097895086,0.527610245753481
01ja0108_1.8009_20vc010l_-1.8009.wav,7.204962095696313,5.100266848393956,3.802032171811572,3.3680633748517037,2.4627283838236087,3.514419026533809,2.4298646770834047,1.6440387314097662,4.142287051003746,2.700474730344145,1.225011569675364,2.814861733096783,1.7932092087783051,1.5246585402450918,0.40350180806423774
024a010k_1.7131_20na010k_-1.7131.wav,9.456219551544187,8.461978684798915,3.9504384576856806,4.728538989971643,4.365679608449567,4.759597134730242,4.208722953145773,1.3787813586623479,5.679694143165563,5.39241579561058,1.1677516628385372,5.109942793318056,3.34280969331574,1.7981004061393042,0.5293821873254421
401a010r_0.25376_01bc021a_-0.25376.wav,8.506829157518512,9.976800750464118,3.946740230484677,4.342751098477892,5.070041598815863,4.445035457523035,4.960324189555872,1.1352462286918419,5.269332962106288,4.5259503783370985,1.2300898967870895,3.749705890749939,5.3494682256707895,1.2864657282666987,0.9385197164480292
40ao0313_0.071865_029a010i_-0.071865.wav,5.735643676144095,7.507610738614966,3.4518208739994245,2.761898805423792,3.867827970448641,2.778301503612159,3.7187274959620003,1.4463526071851125,1.7681649606701113,4.493888704246255,1.7712781563291804,3.459839921180998,4.881135509140288,1.7043250836365829,0.696254249925048
02co0318_0.088694_40hc020c_-0.088694.wav,8.945180603908334,7.985182152106187,3.1799339581793675,4.253231400849583,4.210098379844102,4.338572033898896,4.074758155406788,1.2413451745836979,4.613365608323377,5.042806672986227,0.9497337241088528,3.2521639239040994,2.9119122695115633,1.061323904406392,0.3644168955184379
01mc0205_1.0994_022a0101_-1.0994.wav,6.974802383142174,8.930882878896043,3.719163355221836,3.2332314977247414,4.289999584749761,3.392786307022959,4.301926983033095,1.736967408780807,2.1042376732041665,3.288272112792908,1.6714290099466487,5.2170422389989985,3.7725014975156883,1.5919834286957866,0.5678039106421824
404o030s_1.3002_01go0310_-1.3002.wav,8.684779638288148,9.433592260406876,3.254737950095654,4.185919329618302,4.711500351169775,4.112936833058186,4.842548263003016,1.3441131997751188,4.068123564156289,3.1671823651681126,1.7395193043125432,4.501141233297746,6.3758876384848815,1.2900264278332207,0.9350880165104453
027a010k_2.2201_20la010r_-2.2201.wav,9.812420123172057,5.096306600224965,3.406298035756935,4.953082716682151,2.5832271367172073,4.8862242842337755,2.448951487359082,1.6579243571589695,5.084467575254662,3.205229917746796,1.0991341909995493,5.577863821132342,3.519611179723558,1.0059492974554036,0.8059722371092248
01ia010d_1.4823_401a010f_-1.4823.wav,7.476352611869727,9.981082049582325,3.452174690626852,3.6595199590133802,5.059941683639785,3.543001520385805,5.169593192793977,1.611846635697547,1.860011907166919,4.360022241481943,1.143219782715353,3.788053215545763,6.034670681396863,1.0233835499592854,0.5726187933320646
206a0105_0.89809_022c020d_-0.89809.wav,8.732235999211074,6.239346586463332,3.1563085886422058,4.136324364958889,3.0991963316954942,4.2690402150201665,2.992958376413436,1.181303009244758,5.7366422957264405,2.661026187642363,1.3097116627502023,3.0113053883689034,4.47797459811531,1.72535328864288,0.6586262549250427
20tc0103_0.065677_20uc0107_-0.065677.wav,9.459202707523099,8.763727153442815,3.992655021866681,4.728463382806522,4.164200285987607,4.860997643501506,4.253836605312052,1.1801932200470178,5.959252965370971,2.6085695730122085,1.5647991234074465,4.846358175953364,5.055956570821672,1.7694522411980382,0.6954981603813315
01ro0310_0.94803_40co030j_-0.94803.wav,9.841741636458629,6.971574076052262,3.7214633347560726,4.939743168617266,3.63926998008485,5.032320149706408,3.5087728438234715,1.4463017977977188,4.544807280955871,2.1875891114749004,0.9743063599882155,5.059256377012536,2.329539127890175,1.3117671350023017,0.28443175431759743
01ea010b_2.4984_02ac0218_-2.4984.wav,5.406752308048534,8.652059282690535,3.3153586461045323,2.8818698777594998,4.100284357598043,2.8422918803126835,4.244968780111663,1.4026845174595735,3.491883666483711,5.201071510069185,1.4261513770322458,2.0091644439704757,5.298214172268923,1.4308417118809302,0.4513820086294297
024c020l_1.9084_022o0306_-1.9084.wav,8.669835132900596,6.193517151165746,3.7968304963236275,4.2224658591679125,2.998833485761238,4.1075806773973715,2.902389745634935,1.4508086323195057,4.285222402430448,4.09557624881089,0.9857132521123794,5.7581737497869,3.2634885708578416,1.0131172372844552,0.8972603827529251
02da0110_2.2367_403o030p_-2.2367.wav,7.282741506388818,8.157515688065025,3.3390413146543256,3.6510641284062464,4.1599862402273295,3.591854713277699,4.297805851169079,1.1545662854180416,4.578780098510949,4.455866681644046,1.5316850907259807,3.295582986535176,2.7553251028630363,1.5933426390009187,0.8518056717952123
